IBM,196.350006
IBM,195.270004
IBM,193.990005
IBM,193.139999
IBM,192.869995
IBM,192.320007
IBM,192.880005
IBM,194.449997
IBM,192.619995
IBM,192.5
IBM,192.589996
IBM,193.649994
IBM,194.470001
IBM,196.080002
IBM,204.720001
IBM,204.419998
IBM,204.970001
IBM,204.929993
IBM,203.899994
IBM,203.520004
IBM,203.070007
IBM,205.179993
IBM,203.789993
IBM,202.789993
IBM,201.020004
IBM,199.740005
IBM,201.679993
IBM,200.160004
IBM,200.039993
IBM,200.089996
IBM,199.649994
IBM,200.979996
IBM,200.320007
IBM,199.309998
IBM,198.330002
IBM,201.089996
IBM,197.509995
IBM,199.139999
IBM,202.330002
IBM,200.830002
IBM,202.910004
IBM,205.190002
IBM,206.529999
IBM,208.380005
IBM,209.419998
IBM,210.380005
IBM,210.080002
IBM,210.550003
IBM,212.059998
IBM,215.800003
IBM,214.919998
IBM,213.210007
IBM,213.440002
IBM,215.059998
IBM,212.259995
IBM,212.080002
IBM,210.740005
IBM,212.360001
IBM,210.889999
IBM,213.300003
IBM,212.380005
IBM,214.360001
IBM,212.660004
IBM,211.309998
IBM,209.410004
IBM,209.320007
IBM,209.220001
IBM,212.0
IBM,212.919998
IBM,211.380005
IBM,209.259995
IBM,212.0
IBM,209.669998
IBM,207.149994
IBM,190.0
IBM,187.830002
IBM,191.610001
IBM,191.710007
IBM,193.949997
IBM,194.309998
IBM,199.149994
IBM,202.539993
IBM,199.630005
IBM,202.389999
IBM,204.509995
IBM,202.779999
IBM,203.630005
IBM,204.820007
IBM,203.240005
IBM,204.470001
IBM,202.470001
IBM,203.210007
IBM,203.320007
IBM,204.690002
IBM,208.440002
IBM,207.600006
IBM,208.649994
IBM,206.990005
IBM,206.160004
IBM,205.720001
IBM,207.779999
IBM,207.919998
IBM,209.360001
IBM,208.020004
IBM,208.949997
IBM,206.190002
IBM,202.740005
IBM,203.800003
IBM,206.350006
IBM,205.020004
IBM,203.979996
IBM,201.199997
IBM,203.770004
IBM,202.199997
IBM,203.039993
IBM,204.869995
IBM,201.940002
IBM,197.350006
IBM,195.460007
IBM,193.539993
IBM,194.979996
IBM,194.860001
IBM,195.649994
IBM,191.110001
IBM,191.279999
IBM,191.5
IBM,193.25
IBM,194.929993
IBM,194.979996
IBM,191.300003
IBM,192.25
IBM,192.800003
IBM,192.070007
IBM,194.0
IBM,193.850006
IBM,194.550003
IBM,197.990005
IBM,193.539993
IBM,194.089996
IBM,194.979996
IBM,196.610001
IBM,197.220001
IBM,197.350006
IBM,196.210007
IBM,196.009995
IBM,195.039993
IBM,195.809998
IBM,195.160004
IBM,195.5
IBM,190.990005
IBM,188.559998
IBM,187.929993
IBM,187.820007
IBM,189.089996
IBM,188.419998
IBM,187.529999
IBM,185.789993
IBM,185.339996
IBM,184.229996
IBM,184.559998
IBM,184.860001
IBM,185.190002
IBM,185.419998
IBM,184.740005
IBM,182.740005
IBM,182.160004
IBM,182.639999
IBM,182.270004
IBM,183.960007
IBM,183.130005
IBM,184.149994
IBM,183.029999
